branch, request_datetime, request_index, request_user_id, rice, soup, salad, main_dish, total_price
三鷹支店, 2023-02-11 11:32:56, 2, M6826841501887810, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
三鷹支店, 2023-02-11 12:06:02, 6, M9504559070091234, 白米 小, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-02-11 12:19:10, 5, M1411197063930241, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-02-11 12:33:22, 8, M7445163706159458, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
三鷹支店, 2023-02-11 14:44:23, 9, M1625021197653150, 白米 中, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
三鷹支店, 2023-02-11 16:02:56, 7, M9366523864385044, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
三鷹支店, 2023-02-11 21:24:45, 3, M3674708608484289, 白米 中, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-02-12 01:03:20, 1, M4400860964332310, 白米 大, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-02-12 01:35:55, 6, M9381581091106318, 白米 大, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-02-12 03:00:37, 7, M6439860497461111, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
三鷹支店, 2023-02-12 07:07:51, 2, M8328439552959735, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-02-12 11:53:31, 5, M9717017308442137, 白米 大, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-02-12 13:45:19, 3, M9989143822773005, 白米 小, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
三鷹支店, 2023-02-12 19:20:25, 4, M3764404782998205, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-02-13 03:58:04, 3, M5782613179531962, 白米 小, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
三鷹支店, 2023-02-13 08:33:30, 2, M3489191249112446, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
三鷹支店, 2023-02-13 13:28:38, 1, M3674708608484289, 白米 中, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-02-13 16:21:34, 4, M5524847802574081, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-02-14 15:07:30, 3, M8149505322780065, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1200.00
三鷹支店, 2023-02-14 16:25:49, 1, M1525342523725107, 白米 中, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-02-14 18:58:48, 2, M4278949801966343, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
三鷹支店, 2023-02-15 04:15:28, 6, M6638017527164450, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-02-15 05:15:16, 1, M9159749473516644, 白米 中, 豆腐の味噌汁, チキンのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-02-15 09:13:33, 3, M6528764768399159, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-02-15 10:39:02, 5, M6228272594003321, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1200.00
三鷹支店, 2023-02-15 11:59:46, 7, M4777048940070841, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-02-15 15:17:44, 4, S0000000000000003, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-02-15 21:15:54, 2, M8149505322780065, 白米 小, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-02-16 01:41:51, 4, M5939968742150262, 白米 中, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1000.00
三鷹支店, 2023-02-16 09:52:59, 2, M5939968742150262, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-02-16 13:01:10, 1, M1729158841742835, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-02-16 13:38:41, 5, M2756585947940783, 白米 小, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-02-16 16:58:39, 6, M6826841501887810, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1200.00
三鷹支店, 2023-02-16 17:24:27, 3, M1331843257022261, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-02-17 02:51:17, 3, M4645952510156222, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-02-17 04:30:20, 6, M0514976918844333, 白米 小, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1050.00
三鷹支店, 2023-02-17 08:47:26, 1, M9930629525646188, 白米 中, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
三鷹支店, 2023-02-17 09:37:58, 4, M1837026021070863, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-02-17 14:18:22, 2, M6991501146827906, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-02-17 16:05:46, 7, M3489191249112446, 白米 中, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1200.00
三鷹支店, 2023-02-17 19:14:18, 5, M4278949801966343, 白米 小, 豚汁, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-02-19 03:05:23, 2, M1525342523725107, 白米 大, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-02-19 04:04:58, 3, M3735522060612831, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-02-19 09:37:53, 6, M3735522060612831, 白米 小, 豚汁, チキンのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-02-19 13:37:14, 4, M8149505322780065, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-02-19 16:00:04, 5, M1742213958426250, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-02-19 17:01:21, 1, M0959979499165585, 白米 小, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-02-20 02:56:47, 3, M7061927164902103, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-02-20 03:10:46, 4, M2662121413642089, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-02-20 04:28:59, 6, S0000000000000002, 白米 小, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1050.00
三鷹支店, 2023-02-20 06:19:42, 5, M5432647983047799, 白米 中, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1200.00
三鷹支店, 2023-02-20 13:03:43, 7, S0000000000000003, 白米 小, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-02-20 13:35:24, 8, M4777048940070841, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-02-20 20:54:28, 1, M7061927164902103, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-02-20 23:39:31, 2, M6737226886016355, 白米 小, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-02-21 02:46:19, 6, M5342435620242023, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-02-21 03:05:26, 4, M6131631379421215, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 950.00
三鷹支店, 2023-02-21 04:25:08, 9, M8328439552959735, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
三鷹支店, 2023-02-21 06:44:40, 7, M9381581091106318, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-02-21 07:45:38, 8, M2258555050055487, 白米 大, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-02-21 11:44:26, 5, M5980822666877486, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-02-21 11:53:53, 3, M5817770820243514, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-02-21 14:34:31, 2, M6638017527164450, 白米 大, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-02-21 15:39:50, 1, M1837026021070863, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-02-22 19:17:59, 2, M6465895127921518, 白米 大, 豚汁, チキンのサラダ, 豚の生姜焼き, 1350.00
三鷹支店, 2023-02-22 20:43:53, 1, M5383376028853014, 白米 小, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1150.00
三鷹支店, 2023-02-23 23:14:14, 1, M2662121413642089, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-02-24 02:11:09, 1, M7430233742301789, 白米 大, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-02-24 07:31:03, 5, M6228272594003321, 白米 中, コンソメスープ, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
三鷹支店, 2023-02-24 13:52:26, 4, M8149505322780065, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-02-24 22:01:33, 2, M9159749473516644, 白米 小, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1150.00
三鷹支店, 2023-02-24 23:37:25, 3, M6131631379421215, 白米 中, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1100.00
三鷹支店, 2023-02-25 01:20:53, 6, M1411197063930241, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1050.00
三鷹支店, 2023-02-25 03:28:44, 4, M6228272594003321, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-02-25 05:17:28, 9, M9159749473516644, 白米 大, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1450.00
三鷹支店, 2023-02-25 11:19:31, 2, M3254378465709968, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-02-25 12:43:01, 3, M1692674481452789, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
三鷹支店, 2023-02-25 14:15:55, 1, M5524847802574081, 白米 小, 豚汁, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-02-25 15:51:02, 5, M6991501146827906, 白米 大, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-02-25 17:41:21, 7, M2998083860683956, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-02-25 23:15:03, 8, M3522554363118339, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-02-26 00:41:41, 2, M4439008801559783, 白米 中, 豚汁, ワカメのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-02-26 01:17:13, 4, M9717017308442137, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-02-26 04:02:33, 8, M5980822666877486, 白米 小, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-02-26 04:52:04, 7, M9401689572920389, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-02-26 10:56:18, 6, M2322090966717194, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-02-26 17:52:33, 3, M1411197063930241, 白米 中, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1200.00
三鷹支店, 2023-02-26 18:18:48, 1, M6971647925012343, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-02-26 20:08:47, 5, M6439860497461111, 白米 小, 豆腐の味噌汁, ワカメのサラダ, 鯖の塩焼き, 1150.00
三鷹支店, 2023-02-27 00:14:56, 2, M2785702558166011, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-02-27 01:32:17, 3, M3100316506692276, 白米 中, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-02-27 05:39:53, 1, M2120667089081451, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-02-28 15:46:38, 3, M5342435620242023, 白米 大, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-02-28 16:08:35, 2, M0826029812379894, 白米 中, コンソメスープ, ワカメのサラダ, 豚の生姜焼き, 1100.00
三鷹支店, 2023-02-28 19:16:18, 1, M4777048940070841, 白米 中, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-03-01 06:55:26, 2, M3522554363118339, 白米 小, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1050.00
三鷹支店, 2023-03-01 09:51:47, 3, M2756585947940783, 白米 大, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1150.00
三鷹支店, 2023-03-01 11:48:07, 1, M4278949801966343, 白米 中, 豚汁, チキンのサラダ, 鯖の塩焼き, 1400.00
三鷹支店, 2023-03-01 23:36:13, 4, M2662121413642089, 白米 小, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1050.00
三鷹支店, 2023-03-02 01:33:38, 1, M3100316506692276, 白米 大, 豆腐の味噌汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-03-02 22:17:39, 2, M3254378465709968, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
三鷹支店, 2023-03-03 10:10:37, 1, M6946100159144972, 白米 大, 豚汁, ほうれん草のごま和え, 豚の生姜焼き, 1150.00
三鷹支店, 2023-03-03 17:30:49, 2, M7437876502906606, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-03-04 05:01:26, 3, M9515482485288613, 白米 小, 豚汁, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-03-04 19:15:53, 1, M9401689572920389, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 豚の生姜焼き, 1100.00
三鷹支店, 2023-03-04 19:19:53, 2, M5167605488367166, 白米 大, 豚汁, ほうれん草のごま和え, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-03-05 01:44:01, 3, M5268818685297836, 白米 大, 豆腐の味噌汁, ほうれん草のごま和え, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-03-05 01:54:35, 5, M2120667089081451, 白米 小, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-03-05 03:28:07, 7, M3254378465709968, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
三鷹支店, 2023-03-05 03:37:07, 8, M5268818685297836, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
三鷹支店, 2023-03-05 04:35:02, 6, M4316471149704861, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
三鷹支店, 2023-03-05 15:11:11, 1, M2120667089081451, 白米 中, コンソメスープ, ほうれん草のごま和え, 煮込みハンバーグ, 1100.00
三鷹支店, 2023-03-05 16:41:00, 2, M6778306111215275, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-03-05 17:43:04, 4, M2998083860683956, 白米 大, 豚汁, チキンのサラダ, 鯖の塩焼き, 1450.00
三鷹支店, 2023-03-06 16:28:44, 1, M7061927164902103, 白米 中, コンソメスープ, チキンのサラダ, 豚の生姜焼き, 1200.00
三鷹支店, 2023-03-06 16:37:21, 2, M5342435620242023, 白米 小, コンソメスープ, ワカメのサラダ, 煮込みハンバーグ, 1150.00
三鷹支店, 2023-03-06 17:51:55, 3, M4400860964332310, 白米 小, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1150.00
三鷹支店, 2023-03-07 05:59:10, 3, M8328439552959735, 白米 中, 豆腐の味噌汁, ワカメのサラダ, 煮込みハンバーグ, 1200.00
三鷹支店, 2023-03-07 12:11:52, 4, M1924759056945548, 白米 中, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1200.00
三鷹支店, 2023-03-07 13:13:10, 2, M5268818685297836, 白米 大, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-03-07 20:40:40, 1, M6439860497461111, 白米 中, 豚汁, チキンのサラダ, 鯖の塩焼き, 1400.00
三鷹支店, 2023-03-07 20:54:17, 5, M3254378465709968, 白米 中, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1300.00
三鷹支店, 2023-03-07 20:55:20, 6, M1837026021070863, 白米 中, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1200.00
三鷹支店, 2023-03-08 00:43:48, 3, M1411197063930241, 白米 大, 豚汁, ワカメのサラダ, 豚の生姜焼き, 1250.00
三鷹支店, 2023-03-08 01:32:18, 1, M6971647925012343, 白米 小, コンソメスープ, チキンのサラダ, 鯖の塩焼き, 1250.00
三鷹支店, 2023-03-08 06:49:30, 6, M6991501146827906, 白米 小, コンソメスープ, ワカメのサラダ, 鯖の塩焼き, 1150.00
三鷹支店, 2023-03-08 16:10:15, 7, M6363338569666435, 白米 小, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1250.00
三鷹支店, 2023-03-08 19:42:35, 4, M5268818685297836, 白米 小, 豚汁, チキンのサラダ, 煮込みハンバーグ, 1350.00
三鷹支店, 2023-03-08 20:34:58, 9, M6638017527164450, 白米 中, コンソメスープ, チキンのサラダ, 煮込みハンバーグ, 1300.00
三鷹支店, 2023-03-08 21:09:54, 2, M6946100159144972, 白米 大, コンソメスープ, ほうれん草のごま和え, 豚の生姜焼き, 1050.00
三鷹支店, 2023-03-08 22:56:33, 5, M7430233742301789, 白米 大, 豚汁, ほうれん草のごま和え, 鯖の塩焼き, 1250.00
三鷹支店, 2023-03-08 23:22:22, 8, M4156018433615288, 白米 大, 豚汁, ワカメのサラダ, 鯖の塩焼き, 1350.00
三鷹支店, 2023-03-09 06:20:20, 3, M8144139671491198, 白米 中, 豆腐の味噌汁, ほうれん草のごま和え, 鯖の塩焼き, 1100.00
